"","BiocVersion","Description","Genome","SourceUrl","SourceType","SourceVersion","Species","TaxonomyId","Title","ResourceName","RDataPath","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","Tags"
"254","3.5","phastCons scores for Homo sapiens on chr5_GL383530v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL383530v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_GL383530v1_alt.rds","phastCons100way.UCSC.hg38.chr5_GL383530v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL383530v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"255","3.5","phastCons scores for Homo sapiens on chr5_GL383531v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL383531v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_GL383531v1_alt.rds","phastCons100way.UCSC.hg38.chr5_GL383531v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL383531v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"256","3.5","phastCons scores for Homo sapiens on chr5_GL383532v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL383532v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_GL383532v1_alt.rds","phastCons100way.UCSC.hg38.chr5_GL383532v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL383532v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"257","3.5","phastCons scores for Homo sapiens on chr5_GL949742v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL949742v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_GL949742v1_alt.rds","phastCons100way.UCSC.hg38.chr5_GL949742v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_GL949742v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"258","3.5","phastCons scores for Homo sapiens on chr5_KI270791v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270791v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270791v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270791v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270791v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"259","3.5","phastCons scores for Homo sapiens on chr5_KI270792v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270792v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270792v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270792v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270792v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"260","3.5","phastCons scores for Homo sapiens on chr5_KI270793v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270793v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270793v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270793v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270793v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"261","3.5","phastCons scores for Homo sapiens on chr5_KI270794v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270794v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270794v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270794v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270794v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"262","3.5","phastCons scores for Homo sapiens on chr5_KI270795v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270795v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270795v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270795v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270795v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"263","3.5","phastCons scores for Homo sapiens on chr5_KI270796v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270796v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270796v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270796v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270796v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"264","3.5","phastCons scores for Homo sapiens on chr5_KI270897v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270897v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270897v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270897v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270897v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"265","3.5","phastCons scores for Homo sapiens on chr5_KI270898v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270898v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr5_KI270898v1_alt.rds","phastCons100way.UCSC.hg38.chr5_KI270898v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr5_KI270898v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"266","3.5","phastCons scores for Homo sapiens on chr6","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6.rds","phastCons100way.UCSC.hg38.chr6.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"267","3.5","phastCons scores for Homo sapiens on chr6_GL000250v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000250v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL000250v2_alt.rds","phastCons100way.UCSC.hg38.chr6_GL000250v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000250v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"268","3.5","phastCons scores for Homo sapiens on chr6_GL000251v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000251v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL000251v2_alt.rds","phastCons100way.UCSC.hg38.chr6_GL000251v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000251v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"269","3.5","phastCons scores for Homo sapiens on chr6_GL000252v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000252v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL000252v2_alt.rds","phastCons100way.UCSC.hg38.chr6_GL000252v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000252v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"270","3.5","phastCons scores for Homo sapiens on chr6_GL000253v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000253v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL000253v2_alt.rds","phastCons100way.UCSC.hg38.chr6_GL000253v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000253v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"271","3.5","phastCons scores for Homo sapiens on chr6_GL000254v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000254v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL000254v2_alt.rds","phastCons100way.UCSC.hg38.chr6_GL000254v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000254v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"272","3.5","phastCons scores for Homo sapiens on chr6_GL000255v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000255v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL000255v2_alt.rds","phastCons100way.UCSC.hg38.chr6_GL000255v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000255v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"273","3.5","phastCons scores for Homo sapiens on chr6_GL000256v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000256v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL000256v2_alt.rds","phastCons100way.UCSC.hg38.chr6_GL000256v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL000256v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"274","3.5","phastCons scores for Homo sapiens on chr6_GL383533v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL383533v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_GL383533v1_alt.rds","phastCons100way.UCSC.hg38.chr6_GL383533v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_GL383533v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"275","3.5","phastCons scores for Homo sapiens on chr6_KB021644v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KB021644v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KB021644v2_alt.rds","phastCons100way.UCSC.hg38.chr6_KB021644v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KB021644v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"276","3.5","phastCons scores for Homo sapiens on chr6_KI270758v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270758v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KI270758v1_alt.rds","phastCons100way.UCSC.hg38.chr6_KI270758v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270758v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"277","3.5","phastCons scores for Homo sapiens on chr6_KI270797v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270797v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KI270797v1_alt.rds","phastCons100way.UCSC.hg38.chr6_KI270797v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270797v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"278","3.5","phastCons scores for Homo sapiens on chr6_KI270798v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270798v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KI270798v1_alt.rds","phastCons100way.UCSC.hg38.chr6_KI270798v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270798v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"279","3.5","phastCons scores for Homo sapiens on chr6_KI270799v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270799v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KI270799v1_alt.rds","phastCons100way.UCSC.hg38.chr6_KI270799v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270799v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"280","3.5","phastCons scores for Homo sapiens on chr6_KI270800v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270800v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KI270800v1_alt.rds","phastCons100way.UCSC.hg38.chr6_KI270800v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270800v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"281","3.5","phastCons scores for Homo sapiens on chr6_KI270801v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270801v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KI270801v1_alt.rds","phastCons100way.UCSC.hg38.chr6_KI270801v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270801v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"282","3.5","phastCons scores for Homo sapiens on chr6_KI270802v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270802v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr6_KI270802v1_alt.rds","phastCons100way.UCSC.hg38.chr6_KI270802v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr6_KI270802v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"283","3.5","phastCons scores for Homo sapiens on chr7","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7.rds","phastCons100way.UCSC.hg38.chr7.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"284","3.5","phastCons scores for Homo sapiens on chr7_GL383534v2_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_GL383534v2_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_GL383534v2_alt.rds","phastCons100way.UCSC.hg38.chr7_GL383534v2_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_GL383534v2_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"285","3.5","phastCons scores for Homo sapiens on chr7_KI270803v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270803v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270803v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270803v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270803v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"286","3.5","phastCons scores for Homo sapiens on chr7_KI270804v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270804v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270804v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270804v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270804v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"287","3.5","phastCons scores for Homo sapiens on chr7_KI270805v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270805v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270805v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270805v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270805v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"288","3.5","phastCons scores for Homo sapiens on chr7_KI270806v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270806v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270806v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270806v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270806v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"289","3.5","phastCons scores for Homo sapiens on chr7_KI270807v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270807v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270807v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270807v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270807v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"290","3.5","phastCons scores for Homo sapiens on chr7_KI270808v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270808v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270808v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270808v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270808v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"291","3.5","phastCons scores for Homo sapiens on chr7_KI270809v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270809v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270809v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270809v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270809v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"292","3.5","phastCons scores for Homo sapiens on chr7_KI270899v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270899v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr7_KI270899v1_alt.rds","phastCons100way.UCSC.hg38.chr7_KI270899v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr7_KI270899v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"293","3.5","phastCons scores for Homo sapiens on chr8","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr8.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr8.rds","phastCons100way.UCSC.hg38.chr8.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr8.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
"294","3.5","phastCons scores for Homo sapiens on chr8_KI270810v1_alt","hg38","http://functionalgenomics.upf.edu/annotationhub/phastCons/phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr8_KI270810v1_alt.rds","BigWig","3.4.0","Homo sapiens",9606,"phastCons100way.UCSC.hg38.chr8_KI270810v1_alt.rds","phastCons100way.UCSC.hg38.chr8_KI270810v1_alt.rds","phastCons100way.UCSC.hg38/phastCons100way.UCSC.hg38.chr8_KI270810v1_alt.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","GenomicScores","http://functionalgenomics.upf.edu/annotationhub/phastCons/","phastCons,Annotation"
